C1.0,C1.5,C2.0,C2.5,C3.0,C3.5,C4.0,C4.5,C5.0,C5.5,C6.0,N1.0,N1.5,N2.0,N2.5,N3.0,N3.5,N4.0,N4.5,N5.0,N5.5,N6.0,OW1.0,OW1.5,OW2.0,OW2.5,OW3.0,OW3.5,OW4.0,OW4.5,OW5.0,OW5.5,OW6.0,OCoor1.0,OCoor1.5,OCoor2.0,OCoor2.5,OCoor3.0,OCoor3.5,OCoor4.0,OCoor4.5,OCoor5.0,OCoor5.5,OCoor6.0,O1.0,O1.5,O2.0,O2.5,O3.0,O3.5,O4.0,O4.5,O5.0,O5.5,O6.0,H1.0,H1.5,H2.0,H2.5,H3.0,H3.5,H4.0,H4.5,H5.0,H5.5,H6.0,C:C,C:N,C:OW,C:OCoor,C:O,C:H,N:C,N:N,N:OW,N:OCoor,N:O,N:H,OW:C,OW:N,OW:OW,OW:OCoor,OW:O,OW:H,OCoor:C,OCoor:N,OCoor:OW,OCoor:OCoor,OCoor:O,OCoor:H,O:C,O:N,O:OW,O:OCoor,O:O,O:H,H:C,H:N,H:OW,H:OCoor,H:O,H:H,Cachg
0.000000,0.000000,0.000000,0.000000,0.000000,0.038644,0.230906,0.610905,1.143087,2.036420,3.271264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005364,0.140661,0.477261,0.962596,0.000000,0.000000,0.000000,0.000000,0.037738,0.145877,0.263607,0.369836,0.459990,0.534879,0.596753,0.000000,0.000000,0.000000,0.000000,0.255299,0.908090,1.617317,2.304827,2.959822,3.552560,4.071938,0.000000,0.000000,0.000000,0.000000,0.222254,0.769819,1.362066,1.943153,2.507430,3.034251,3.548367,0.000000,0.000000,0.000000,0.000000,0.000000,0.016342,0.167646,0.610837,1.391169,2.473874,3.971404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014755,0.012458,0.000000,0.000000,0.000000,0.014755,0.076572,0.065576,0.000000,0.000000,0.000000,0.012458,0.065576,0.054581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.9711
0.000000,0.000000,0.000000,0.000000,0.000001,0.093350,0.358325,0.771089,1.342681,2.279761,3.734631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030934,0.205655,0.605787,1.149395,0.000000,0.000000,0.000000,0.000000,0.040338,0.149962,0.268056,0.374164,0.464007,0.538532,0.600046,0.000000,0.000000,0.000000,0.000000,0.293984,1.064699,1.900029,2.697567,3.403741,4.006890,4.515066,0.000000,0.000000,0.000000,0.000000,0.247429,0.905280,1.621774,2.313532,2.930595,3.472963,3.967527,0.000000,0.000000,0.000000,0.000000,0.000000,0.037476,0.257483,0.803700,1.662244,2.919894,4.591302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018102,0.014838,0.000000,0.000000,0.000000,0.018102,0.106587,0.089236,0.000000,0.000000,0.000000,0.014838,0.089236,0.071885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8429
0.000000,0.000000,0.000000,0.000000,0.000866,0.062348,0.241988,0.598702,1.109169,1.924669,3.084062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.060343,0.329294,0.772480,0.000000,0.000000,0.000000,0.000000,0.055322,0.172141,0.291769,0.397020,0.485114,0.557658,0.617241,0.000000,0.000000,0.000000,0.000000,0.209561,0.848224,1.600121,2.323998,2.994311,3.594214,4.116137,0.000000,0.000000,0.000000,0.000000,0.179763,0.715416,1.350936,1.968280,2.547484,3.092104,3.629542,0.000000,0.000000,0.000000,0.000000,0.000000,0.032148,0.207854,0.637960,1.476811,2.621942,4.095338,0.000000,0.000000,0.000073,0.000221,0.000183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000073,0.000000,0.000000,0.018230,0.016279,0.000000,0.000221,0.000000,0.018230,0.051726,0.044196,0.000000,0.000183,0.000000,0.016279,0.044196,0.036665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.0630
0.000000,0.000000,0.000000,0.000000,0.000000,0.027762,0.226951,0.620308,1.219852,2.171389,3.487388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004018,0.185893,0.608373,1.166841,0.000000,0.000000,0.000000,0.000000,0.044899,0.156940,0.275594,0.381466,0.470771,0.544674,0.605575,0.000000,0.000000,0.000000,0.000000,0.229642,0.865795,1.566920,2.269798,2.945025,3.550893,4.078496,0.000000,0.000000,0.000000,0.000000,0.183716,0.707313,1.289670,1.888845,2.511586,3.105587,3.652462,0.000000,0.000000,0.000000,0.000000,0.000000,0.039772,0.296498,0.894525,1.788184,2.958953,4.540058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016265,0.012277,0.000000,0.000000,0.000000,0.016265,0.060309,0.048162,0.000000,0.000000,0.000000,0.012277,0.048162,0.036015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.7920
0.000000,0.000000,0.000000,0.000000,0.000000,0.030994,0.176512,0.527252,1.088573,1.975191,3.214756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002802,0.145522,0.502081,1.019148,0.000000,0.000000,0.000000,0.000000,0.030110,0.133341,0.249780,0.356303,0.447379,0.523383,0.586375,0.000000,0.000000,0.000000,0.000000,0.207334,0.835496,1.535176,2.185005,2.814895,3.398687,3.918309,0.000000,0.000000,0.000000,0.000000,0.177465,0.702568,1.285856,1.829154,2.367940,2.875690,3.353396,0.000000,0.000000,0.000000,0.000000,0.000000,0.015100,0.241573,0.824127,1.669307,2.804025,4.363943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009499,0.008374,0.000000,0.000000,0.000000,0.009499,0.050732,0.043610,0.000000,0.000000,0.000000,0.008374,0.043610,0.036488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.7528
0.000000,0.000000,0.000000,0.000000,0.003583,0.114261,0.379756,0.786412,1.340773,2.200169,3.434556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009430,0.116545,0.444421,0.907893,0.000000,0.000000,0.000000,0.000000,0.015090,0.104923,0.217266,0.323927,0.416904,0.495421,0.561015,0.000000,0.000000,0.000000,0.000043,0.292540,1.051805,1.916759,2.738517,3.456484,4.064180,4.572859,0.000000,0.000000,0.000000,0.000043,0.242550,0.887323,1.633100,2.349276,2.978533,3.513000,3.972007,0.000000,0.000000,0.000000,0.000000,0.000000,0.041240,0.197174,0.615958,1.403907,2.531676,3.998460,0.000000,0.000000,0.000084,0.001149,0.000798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000084,0.000000,0.000000,0.006705,0.005665,0.000000,0.001149,0.000000,0.006705,0.103547,0.083308,0.000000,0.000798,0.000000,0.005665,0.083308,0.063068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.3527
0.000000,0.000000,0.000000,0.000000,0.000000,0.087642,0.367111,0.767840,1.309198,2.114362,3.277653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002973,0.122193,0.450181,0.928835,0.000000,0.000000,0.000000,0.000000,0.011910,0.097783,0.208788,0.315344,0.408747,0.487890,0.554156,0.000000,0.000000,0.000000,0.000146,0.279428,1.010745,1.832985,2.629948,3.339746,3.948020,4.461608,0.000000,0.000000,0.000000,0.000146,0.271338,0.922559,1.635832,2.326492,2.942353,3.471143,3.940150,0.000000,0.000000,0.000000,0.000000,0.000000,0.002762,0.159309,0.597243,1.396410,2.575128,4.159763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005500,0.005398,0.000000,0.000000,0.000000,0.005500,0.088065,0.084834,0.000000,0.000000,0.000000,0.005398,0.084834,0.081603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8600
0.000000,0.000000,0.000000,0.000000,0.000000,0.042787,0.188006,0.516729,0.985705,1.729185,2.840107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059897,0.329945,0.777511,0.000000,0.000000,0.000000,0.000000,0.041442,0.151672,0.269910,0.375963,0.465676,0.540048,0.601412,0.000000,0.000000,0.000000,0.000000,0.217401,0.857761,1.564495,2.248210,2.893856,3.483547,4.003514,0.000000,0.000000,0.000000,0.000000,0.185380,0.721193,1.311128,1.888384,2.443528,2.982356,3.489403,0.000000,0.000000,0.000000,0.000000,0.001076,0.062386,0.244293,0.719210,1.512548,2.641946,4.134110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013649,0.011192,0.000015,0.000000,0.000000,0.013649,0.056180,0.047308,0.000345,0.000000,0.000000,0.011192,0.047308,0.038436,0.000278,0.000000,0.000000,0.000015,0.000345,0.000278,0.000000,1.6812
0.000000,0.000000,0.000000,0.000000,0.000050,0.096906,0.366130,0.780012,1.360218,2.223183,3.491717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024944,0.096218,0.292603,0.716296,1.267120,0.000000,0.000000,0.000000,0.000000,0.032672,0.137653,0.254567,0.361004,0.451767,0.527388,0.589994,0.000000,0.000000,0.000000,0.000023,0.289876,1.052303,1.876219,2.617564,3.266608,3.840554,4.336820,0.000000,0.000000,0.000000,0.000000,0.220910,0.861468,1.564969,2.202009,2.764511,3.276832,3.764004,0.000000,0.000000,0.000000,0.000000,0.000000,0.032998,0.305755,1.022568,2.017949,3.345464,5.032109,0.000000,0.000000,0.000003,0.000018,0.000011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.014048,0.011299,0.000000,0.000018,0.000000,0.014048,0.104574,0.080263,0.000000,0.000011,0.000000,0.011299,0.080263,0.055951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.2693
0.000000,0.000000,0.000000,0.000000,0.000000,0.033501,0.210564,0.566890,1.086678,1.914520,3.133714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023038,0.180038,0.538862,1.041765,0.000000,0.000000,0.000000,0.000000,0.026634,0.127297,0.243009,0.349628,0.441131,0.517672,0.581209,0.000000,0.000000,0.000000,0.000000,0.211629,0.843412,1.544363,2.221811,2.877051,3.473663,3.998426,0.000000,0.000000,0.000000,0.000000,0.184343,0.714962,1.300056,1.870901,2.434718,2.954892,3.432633,0.000000,0.000000,0.000000,0.000000,0.000000,0.030950,0.202396,0.705834,1.552871,2.751691,4.336963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008832,0.007471,0.000000,0.000000,0.000000,0.008832,0.052423,0.045261,0.000000,0.000000,0.000000,0.007471,0.045261,0.038099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.9779
0.000000,0.000000,0.000000,0.000000,0.000015,0.050916,0.235103,0.609909,1.166536,2.084647,3.375364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016693,0.187289,0.586303,1.127646,0.000000,0.000000,0.000000,0.000000,0.020010,0.114993,0.228995,0.335703,0.428040,0.505670,0.570330,0.000000,0.000000,0.000000,0.000000,0.279694,0.950886,1.662371,2.360977,3.028399,3.625841,4.145442,0.000000,0.000000,0.000000,0.000000,0.224527,0.778964,1.370833,1.964178,2.543930,3.094296,3.606813,0.000000,0.000000,0.000000,0.000000,0.000000,0.023556,0.240747,0.862783,1.766622,2.916575,4.465650,0.000000,0.000000,0.000000,0.000006,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008662,0.007359,0.000000,0.000006,0.000000,0.008662,0.093391,0.075057,0.000000,0.000004,0.000000,0.007359,0.075057,0.056722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8402
0.000000,0.000000,0.000000,0.000000,0.000000,0.061503,0.310775,0.724598,1.321390,2.245017,3.492822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049431,0.248489,0.622882,1.133050,0.000000,0.000000,0.000000,0.000000,0.014617,0.103898,0.216057,0.322707,0.415747,0.494354,0.560044,0.000000,0.000000,0.000000,0.000003,0.294174,1.000029,1.799712,2.537454,3.207051,3.796927,4.304964,0.000000,0.000000,0.000000,0.000000,0.226551,0.810986,1.490310,2.123649,2.706553,3.225558,3.699065,0.000000,0.000000,0.000000,0.000000,0.010176,0.093596,0.298938,0.869254,1.729888,2.913089,4.525816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006297,0.005280,0.000052,0.000000,0.000000,0.006297,0.103860,0.081313,0.004383,0.000000,0.000000,0.005280,0.081313,0.058766,0.003566,0.000000,0.000000,0.000052,0.004383,0.003566,0.000000,1.9790
0.000000,0.000000,0.000000,0.000000,0.000000,0.009900,0.146317,0.486789,1.021825,1.905713,3.147087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024186,0.170887,0.519694,1.015606,0.000000,0.000000,0.000000,0.000000,0.032904,0.138038,0.254994,0.361421,0.452156,0.527743,0.590314,0.000000,0.000000,0.000000,0.000000,0.198854,0.744765,1.400247,2.055857,2.706634,3.308451,3.842813,0.000000,0.000000,0.000000,0.000000,0.184408,0.641239,1.184629,1.733593,2.291308,2.814485,3.305302,0.000000,0.000000,0.000000,0.000000,0.000000,0.015933,0.250903,0.795574,1.644500,2.747414,4.203907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010503,0.009977,0.000000,0.000000,0.000000,0.010503,0.043097,0.039498,0.000000,0.000000,0.000000,0.009977,0.039498,0.035900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8360
0.000000,0.000000,0.000000,0.000000,0.000000,0.042437,0.234198,0.615036,1.168785,2.057153,3.321838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028599,0.195315,0.602846,1.151461,0.000000,0.000000,0.000000,0.000000,0.038116,0.146475,0.264261,0.370472,0.460581,0.535417,0.597238,0.000000,0.000000,0.000000,0.000000,0.274671,0.939709,1.655820,2.344277,2.974863,3.550935,4.059799,0.000000,0.000000,0.000000,0.000000,0.216469,0.763522,1.359797,1.943193,2.504365,3.059094,3.578276,0.000000,0.000000,0.000000,0.000000,0.000000,0.025869,0.245711,0.863802,1.774418,3.003667,4.629359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016159,0.013586,0.000000,0.000000,0.000000,0.016159,0.089015,0.070323,0.000000,0.000000,0.000000,0.013586,0.070323,0.051632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8372
0.000000,0.000000,0.000000,0.000000,0.000000,0.056968,0.278881,0.653961,1.191652,2.067562,3.299176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014581,0.151878,0.480243,0.938608,0.000000,0.000000,0.000000,0.000000,0.012377,0.098870,0.210088,0.316664,0.410004,0.489052,0.555215,0.000000,0.000000,0.000000,0.000000,0.194973,0.877386,1.677313,2.446874,3.150366,3.763307,4.286781,0.000000,0.000000,0.000000,0.000000,0.182417,0.778103,1.466732,2.129709,2.739886,3.293223,3.798484,0.000000,0.000000,0.000000,0.000000,0.000000,0.027121,0.261752,0.824013,1.665059,2.803996,4.330087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003899,0.003635,0.000000,0.000000,0.000000,0.003899,0.042691,0.039438,0.000000,0.000000,0.000000,0.003635,0.039438,0.036185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.1562
0.000000,0.000000,0.000000,0.000000,0.000000,0.031153,0.210431,0.582113,1.115605,1.963560,3.158564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023865,0.181866,0.548016,1.051765,0.000000,0.000000,0.000000,0.000000,0.028272,0.130176,0.246243,0.352821,0.444122,0.520407,0.583684,0.000000,0.000000,0.000000,0.000000,0.227723,0.870452,1.574203,2.258237,2.921887,3.521747,4.046756,0.000000,0.000000,0.000000,0.000000,0.205302,0.750842,1.339911,1.917252,2.488872,3.011511,3.475614,0.000000,0.000000,0.000000,0.000000,0.000000,0.040520,0.189715,0.734422,1.595853,2.772364,4.313382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009425,0.008225,0.000000,0.000000,0.000000,0.009425,0.061814,0.054878,0.000000,0.000000,0.000000,0.008225,0.054878,0.047942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8837
0.000000,0.000000,0.000000,0.000000,0.000033,0.094356,0.326589,0.714453,1.297459,2.163823,3.313396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019983,0.130481,0.457017,0.950894,0.000000,0.000000,0.000000,0.000000,0.023415,0.121465,0.236407,0.343087,0.434992,0.512050,0.576116,0.000000,0.000000,0.000000,0.000000,0.244953,0.968394,1.780479,2.522342,3.166970,3.740196,4.239579,0.000000,0.000000,0.000000,0.000000,0.193228,0.801395,1.494146,2.130532,2.686651,3.204065,3.701578,0.000000,0.000000,0.000000,0.000000,0.000000,0.010630,0.171758,0.716877,1.607200,2.850086,4.514344,0.000000,0.000000,0.000001,0.000010,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.008769,0.006632,0.000000,0.000010,0.000000,0.008769,0.070678,0.054730,0.000000,0.000006,0.000000,0.006632,0.054730,0.038783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.9478
0.000000,0.000000,0.000000,0.000000,0.000000,0.039440,0.217127,0.588276,1.146089,2.012920,3.220422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005852,0.057647,0.205728,0.572104,1.086245,0.000000,0.000000,0.000000,0.000000,0.020446,0.115843,0.229974,0.336680,0.428961,0.506516,0.571097,0.000000,0.000000,0.000000,0.000530,0.261221,0.918260,1.625154,2.299504,2.945431,3.533332,4.050477,0.000000,0.000000,0.000000,0.000530,0.224330,0.773734,1.363024,1.931107,2.490080,3.040720,3.583743,0.000000,0.000000,0.000000,0.000000,0.000000,0.038636,0.269996,0.869612,1.754324,2.976365,4.552678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007628,0.006184,0.000000,0.000000,0.000000,0.007628,0.080538,0.067772,0.000000,0.000000,0.000000,0.006184,0.067772,0.055006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.7828
0.000000,0.000000,0.000000,0.000000,0.000000,0.028152,0.173984,0.524576,1.044498,1.936628,3.198362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022078,0.187481,0.547269,1.060564,0.000000,0.000000,0.000000,0.000000,0.027602,0.129005,0.244930,0.351525,0.442909,0.519298,0.582680,0.000000,0.000000,0.000000,0.000000,0.234569,0.874160,1.575925,2.233615,2.850574,3.423810,3.935761,0.000000,0.000000,0.000000,0.000000,0.188502,0.715468,1.298450,1.850332,2.379029,2.906231,3.415057,0.000000,0.000000,0.000000,0.000000,0.000000,0.043729,0.252464,0.756855,1.595481,2.736822,4.231499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009921,0.007539,0.000000,0.000000,0.000000,0.009921,0.065125,0.052009,0.000000,0.000000,0.000000,0.007539,0.052009,0.038894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.7813
0.000000,0.000000,0.000000,0.000000,0.000000,0.029526,0.225789,0.607154,1.137031,1.993551,3.312020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004965,0.063681,0.264761,0.656791,1.182947,0.000000,0.000000,0.000000,0.000000,0.021003,0.116917,0.231209,0.337913,0.430123,0.507583,0.572065,0.000000,0.000000,0.000000,0.000000,0.247558,0.902173,1.613879,2.301002,2.949445,3.538470,4.056003,0.000000,0.000000,0.000000,0.000000,0.201574,0.743604,1.336535,1.917846,2.477112,2.992379,3.453250,0.000000,0.000000,0.000000,0.000000,0.000148,0.064604,0.370271,1.024388,1.886055,3.004651,4.606492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007973,0.006304,0.000001,0.000000,0.000000,0.007973,0.073460,0.059210,0.000054,0.000000,0.000000,0.006304,0.059210,0.044961,0.000042,0.000000,0.000000,0.000001,0.000054,0.000042,0.000000,1.6847
0.000000,0.000000,0.000000,0.000000,0.000000,0.060485,0.298742,0.669935,1.195529,1.993719,3.108552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006799,0.060851,0.204377,0.532953,1.020177,0.000000,0.000000,0.000000,0.000000,0.015354,0.105491,0.217934,0.324602,0.417543,0.496010,0.561551,0.000000,0.000000,0.000000,0.000000,0.180323,0.849903,1.645891,2.391893,3.073095,3.675737,4.196090,0.000000,0.000000,0.000000,0.000000,0.174608,0.768590,1.457259,2.097227,2.684144,3.206208,3.669966,0.000000,0.000000,0.000000,0.000000,0.000000,0.020660,0.213118,0.732268,1.585804,2.774615,4.316088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004398,0.004250,0.000000,0.000000,0.000000,0.004398,0.035248,0.033745,0.000000,0.000000,0.000000,0.004250,0.033745,0.032242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8864
0.000000,0.000000,0.000000,0.000000,0.000074,0.053395,0.237482,0.609171,1.183094,2.034669,3.177190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.031432,0.153664,0.436946,0.896942,0.000000,0.000000,0.000000,0.000000,0.035581,0.142421,0.259822,0.366145,0.456557,0.531754,0.593935,0.000000,0.000000,0.000000,0.000000,0.248643,0.901581,1.608314,2.282100,2.901422,3.472203,3.980667,0.000000,0.000000,0.000000,0.000000,0.234786,0.799354,1.394232,1.961388,2.487766,3.005150,3.524249,0.000000,0.000000,0.000000,0.000000,0.000000,0.039621,0.284630,0.770759,1.521296,2.571926,4.017333,0.000000,0.000000,0.000005,0.000020,0.000018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000000,0.000000,0.013920,0.013399,0.000000,0.000020,0.000000,0.013920,0.073301,0.068325,0.000000,0.000018,0.000000,0.013399,0.068325,0.063350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.2274
0.000000,0.000000,0.000000,0.000000,0.000000,0.054033,0.261604,0.640964,1.156488,1.951887,3.054434,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003367,0.072263,0.366758,0.822304,0.000000,0.000000,0.000000,0.000000,0.028601,0.130747,0.246882,0.353450,0.444711,0.520946,0.584171,0.000000,0.000000,0.000000,0.000000,0.232367,0.894163,1.675202,2.418173,3.103595,3.707822,4.228117,0.000000,0.000000,0.000000,0.000000,0.209165,0.773093,1.439243,2.075533,2.682306,3.256246,3.776364,0.000000,0.000000,0.000000,0.000000,0.001673,0.065776,0.199839,0.591252,1.361675,2.496359,4.021463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010684,0.009454,0.000016,0.000000,0.000000,0.010684,0.062345,0.055690,0.000605,0.000000,0.000000,0.009454,0.055690,0.049035,0.000530,0.000000,0.000000,0.000016,0.000605,0.000530,0.000000,1.7222
