holoCaM.loop1.water2.frame494 20 1.9042
apoCaM-CA-Ng.loop2.water4.frame52 20 1.9533
holoCaM.loop1.water2.frame408 20 1.8601
apoCaM-CA-Ng.loop3.water3.frame881 20 1.8569
holoCaM-CaMKII.loop2.water2.frame450 20 1.8734
holoCaM-CaMKII.loop1.water2.frame479 20 1.9157
apoCaM-CA-Ng.loop2.water4.frame125 20 1.8199
holoCaM-CaMKII.loop1.water2.frame499 20 1.9318
apoCaM-CA-Ng.loop1.water6.frame572 20 1.9801
holoCaM.loop4.water3.frame202 20 1.7682
apoCaM-CA-Ng.loop4.water3.frame35 20 1.8446
holoCaM.loop3.water1.frame142 20 2.0831
holoCaM.loop4.water3.frame380 20 1.6473
apoCaM-CA-Ng.loop2.water4.frame1130 20 1.7864
apoCaM-CA-Ng.loop2.water3.frame1207 20 1.8042
apoCaM-CA-Ng.loop2.water4.frame1337 20 1.9807
holoCaM.loop2.water2.frame319 20 1.9058
holoCaM.loop2.water3.frame476 20 1.7809
apoCaM-CA-Ng.loop2.water3.frame684 20 1.9107
holoCaM-CaMKII.loop3.water1.frame447 20 1.9776
apoCaM-CA-Ng.loop3.water5.frame407 20 1.8242
apoCaM-CA-Ng.loop3.water3.frame912 20 2.0360
holoCaM.loop1.water2.frame119 20 1.9132
holoCaM-CaMKII.loop2.water1.frame395 20 1.8923
apoCaM-CA-Ng.loop4.water5.frame642 20 1.6953
apoCaM-CA-Ng.loop3.water3.frame880 20 1.8889
holoCaM.loop3.water2.frame127 20 1.9760
apoCaM-CA-Ng.loop2.water5.frame1421 20 1.9005
apoCaM-CA-Ng.loop1.water1.frame789 20 1.9347
apoCaM-CA-Ng.loop4.water6.frame1008 20 1.8841
apoCaM-CA-Ng.loop3.water4.frame195 20 1.8880
holoCaM.loop4.water3.frame452 20 1.8421
apoCaM-CA-Ng.loop1.water3.frame764 20 1.9278
holoCaM-CaMKII.loop3.water2.frame235 20 1.8947
apoCaM-CA-Ng.loop3.water4.frame220 20 1.8723
apoCaM-CA-Ng.loop2.water2.frame974 20 1.8527
apoCaM-CA-Ng.loop1.water1.frame833 20 1.8816
holoCaM.loop4.water3.frame493 20 2.0448
apoCaM-CA-Ng.loop1.water4.frame9 20 2.0160
apoCaM-CA-Ng.loop3.water6.frame332 20 1.9830
